delivery_id,assigned_agent,priority,region,delivery_mode,distance_km,package_weight_kg,delivery_cost,cost_per_km,delivery_rating,delivery_status,is_delayed,perf_score,route_cluster,lat,lon
18986,Agent Alpha,High,north,express,67.9,13.86,431.08,6.348748159057437,2,delayed,1,28.5,1,29.61266514331237,77.1659160443545
18987,Agent Gamma,High,south,same day,108.7,34.47,746.91,6.871297148114075,3,delivered,0,84.0,2,15.06210200885134,79.19835073997861
18988,Agent Beta,Low,south,standard,226.4,26.77,1212.31,5.354726148409894,4,delivered,0,92.0,4,10.741608969812571,78.60924269651794
18989,Agent Gamma,High,north,same day,64.9,21.18,488.04,7.519876733436055,4,delivered,0,92.0,1,28.279638486710713,74.81854927866284
18990,Agent Alpha,Low,east,standard,201.3,37.65,1119.45,5.561102831594635,4,delivered,0,92.0,4,20.18334650755855,87.17085498325164
18991,Agent Gamma,Low,south,standard,128.2,10.69,673.07,5.250156006240251,4,delivered,0,92.0,1,12.237571490631769,79.95093775075176
18992,Agent Beta,High,east,same day,49.2,42.74,474.22,9.638617886178862,4,delivered,0,92.0,1,19.69064467352623,88.26565500907552
18993,Agent Gamma,Medium,west,two day,193.3,3.62,977.36,5.056182100362131,4,delivered,0,92.0,2,25.389638390660764,73.09643358848871
18994,Agent Beta,Medium,west,two day,293.2,7.23,1487.69,5.073976807639837,5,delivered,0,100.0,0,23.162263980972085,71.7748114161243
18995,Agent Gamma,High,south,express,10.4,27.78,185.34,17.821153846153845,3,delayed,1,49.0,3,14.998813564814123,82.71938721543279
18996,Agent Beta,High,north,same day,191.1,23.81,1126.93,5.897069597069597,4,delivered,0,92.0,4,26.059428206020183,77.0752176784957
18997,Agent Alpha,High,south,same day,46.9,22.15,400.95,8.549040511727078,5,delivered,0,100.0,3,11.264748662837524,79.74235024071073
18998,Agent Alpha,High,south,express,10.0,49.13,247.39,24.738999999999997,3,delivered,0,84.0,3,11.456279971327085,77.4890078101089
18999,Agent Gamma,High,north,same day,59.4,13.43,437.29,7.361784511784513,5,delivered,0,100.0,1,28.02014896783273,77.6940904927973
19000,Agent Gamma,Medium,east,two day,44.0,31.87,315.61,7.172954545454545,5,delivered,0,100.0,3,24.41719823438528,89.01721361640031
19001,Agent Alpha,High,south,express,82.6,29.12,550.36,6.662953995157386,2,delayed,1,28.5,1,12.219347242388956,80.69973778018422
19002,Agent Gamma,Low,central,standard,186.8,11.95,969.85,5.191916488222698,4,delivered,0,92.0,2,21.427921177877963,79.72558150564933
19003,Agent Beta,Medium,north,two day,267.2,28.33,1420.99,5.318076347305389,4,delivered,0,92.0,0,26.08994156203261,78.67740499553574
19004,Agent Beta,High,central,same day,23.6,49.52,366.74,15.539830508474576,5,delivered,0,100.0,3,20.676950490116123,79.60443371755457
19005,Agent Beta,High,south,express,72.6,8.7,439.1,6.048209366391186,2,delayed,1,34.75,1,14.460283235765864,77.5565353414596
19006,Agent Gamma,Low,south,standard,7.5,9.13,95.6674,12.755653333333333,3,delivered,0,84.0,3,12.568817946219799,79.10875859352906
19007,Agent Beta,High,south,express,149.5,14.03,839.59,5.615986622073579,4,delivered,0,92.0,2,14.257086732000092,79.11227166216823
19008,Agent Beta,Medium,south,two day,109.3,27.1,627.8,5.743824336688014,5,delivered,0,100.0,1,13.993722730582185,81.14227034661172
19009,Agent Alpha,High,north,express,273.4,23.71,1488.13,5.4430504754937825,3,delayed,1,41.5,0,26.512174770561547,76.79169029222706
19010,Agent Beta,Medium,central,two day,38.7,38.21,308.13,7.962015503875969,4,delivered,0,92.0,3,21.057327605153603,79.06483561951225
19011,Agent Gamma,Low,south,standard,148.3,45.98,879.44,5.930141604855024,5,delivered,0,100.0,2,14.432052092604804,79.50658339993417
19012,Agent Beta,Low,central,standard,250.4,35.33,1357.99,5.423282747603833,5,delivered,0,100.0,0,24.527609760912505,75.72964546387446
19013,Agent Gamma,Low,west,standard,217.5,28.02,1171.56,5.38648275862069,4,delivered,0,92.0,4,22.268184601245864,71.34570640976567
19014,Agent Alpha,Low,west,standard,184.2,6.08,939.24,5.099022801302932,5,delivered,0,100.0,2,20.464533579997042,70.69481835690488
19015,Agent Beta,High,south,express,205.7,10.67,1110.51,5.398687408847837,5,delivered,0,100.0,4,9.972588130190713,78.3873561505774
19016,Agent Gamma,High,west,same day,251.3,37.73,1469.69,5.848348587345802,5,delivered,0,100.0,0,21.72894169677047,70.9010334925839
19017,Agent Alpha,High,south,same day,139.9,30.35,890.55,6.365618298784845,5,delivered,0,100.0,2,9.955333641523362,77.29656826904335
19018,Agent Alpha,High,west,same day,144.4,0.93,824.79,5.711842105263157,5,delivered,0,100.0,2,21.38043572662222,73.89652820857526
19019,Agent Beta,Low,central,standard,36.3,31.44,275.82,7.598347107438017,5,delivered,0,100.0,3,22.71700444126803,76.79761405362682
19020,Agent Beta,High,west,same day,290.8,21.55,1618.65,5.5661966987620355,4,delivered,0,92.0,0,20.728494591871726,69.73602799129097
19021,Agent Gamma,High,east,same day,274.7,41.69,1598.57,5.81933017837641,1,failed,1,30.22222222222222,0,20.22566654698928,87.62004526679505
19022,Agent Beta,High,central,same day,201.1,19.9,1165.2,5.794132272501243,4,delivered,0,92.0,4,25.578624614312417,79.83220876269247
19023,Agent Beta,High,north,same day,156.2,25.3,956.9,6.126120358514725,3,delayed,1,46.22222222222222,2,29.212820174137335,77.16746590180466
19024,Agent Beta,Low,west,standard,173.0,31.15,958.45,5.540173410404624,5,delivered,0,100.0,2,25.60673412057669,75.52051206807809
19025,Agent Beta,High,central,express,53.2,31.25,409.75,7.702067669172932,4,delivered,0,92.0,3,22.274956982714073,77.63975659126834
19026,Agent Alpha,High,west,same day,207.8,47.54,1281.62,6.167564966313762,3,delayed,1,44.0,4,24.06286962397498,75.37679399430638
19027,Agent Beta,Low,east,standard,218.9,23.53,1165.09,5.322476016445865,4,delivered,0,92.0,4,20.828150047730745,86.61080437282648
19028,Agent Beta,Low,central,standard,184.5,41.24,1046.22,5.670569105691057,4,delivered,0,92.0,4,23.910041903679648,76.13960887631622
19029,Agent Beta,High,north,same day,3.6,40.33,235.99,65.55277777777778,5,delivered,0,100.0,3,26.477514380059905,78.29982066107857
19030,Agent Beta,High,central,same day,23.5,39.86,337.08,14.343829787234041,5,delivered,0,100.0,3,20.212483835057714,80.32092970199669
19031,Agent Beta,Low,south,standard,44.3,2.45,228.85,5.165914221218962,5,delivered,0,100.0,3,15.489190808457474,82.15178446611625
19032,Agent Beta,High,east,express,214.1,22.99,1189.47,5.555674918262494,2,delayed,1,28.5,4,22.929366257051257,88.72223166005452
19033,Agent Alpha,Medium,south,two day,128.5,37.11,753.83,5.866381322957198,4,delivered,0,92.0,2,15.461643976692237,77.7109156861535
19034,Agent Alpha,High,central,express,243.6,22.49,1335.47,5.4822249589490974,3,delayed,1,35.53846153846154,0,22.20298914221243,76.58627465999876
19035,Agent Alpha,High,south,express,289.2,28.24,1580.72,5.465836791147995,2,delayed,1,29.46153846153846,0,11.866716414970542,77.71855420357954
19036,Agent Beta,Medium,south,two day,155.5,47.14,918.92,5.9094533762057875,5,delivered,0,100.0,2,12.30393001063819,79.06768817119902
19037,Agent Alpha,Low,west,standard,95.3,33.17,576.01,6.044176285414481,3,delivered,0,84.0,1,24.23624590374901,71.15275260399194
19038,Agent Gamma,High,south,express,174.1,44.02,1052.56,6.045720850086157,2,delayed,1,41.0,4,13.294851805117045,79.5313317798203
19039,Agent Beta,High,south,express,98.4,27.24,623.72,6.338617886178862,3,delayed,1,34.714285714285715,1,15.452129442594707,82.22365953993952
19040,Agent Beta,High,south,express,118.5,4.91,657.23,5.546244725738397,1,failed,1,17.090909090909093,1,10.052645406794635,78.10226002786229
19041,Agent Beta,High,west,express,21.6,34.11,260.33,12.052314814814814,1,failed,1,20.5,3,24.249175627835218,71.43638369312164
19042,Agent Gamma,Medium,north,two day,101.0,25.68,582.04,5.762772277227723,5,delivered,0,100.0,1,27.681966136199325,75.66670346592964
19043,Agent Beta,Low,west,standard,292.1,33.8,1561.9,5.347141389934953,5,delivered,0,100.0,0,21.081401910910767,71.37684988282145
19044,Agent Beta,High,south,same day,224.5,34.92,1327.26,5.91207126948775,3,delayed,1,44.0,4,12.962373735120593,79.36374084884255
19045,Agent Beta,High,north,same day,280.7,34.41,1606.73,5.724011400071251,2,failed,1,36.0,0,28.730382705079975,75.56587049960183
19046,Agent Gamma,Medium,central,two day,94.9,39.46,592.88,6.247418335089567,4,delivered,0,92.0,1,21.02206617213057,80.05548763333874
19047,Agent Gamma,Low,south,standard,67.2,45.64,472.92,7.0375,5,delivered,0,100.0,1,11.11137633679734,79.72061028347593
19048,Agent Beta,Medium,south,two day,22.3,33.84,213.02,9.552466367713004,4,delivered,0,92.0,3,12.34898798940933,77.88467959118361
19049,Agent Alpha,Low,north,standard,167.9,24.38,912.64,5.435616438356164,4,delivered,0,92.0,2,28.15286847435389,76.90595166016392
19050,Agent Alpha,High,central,same day,243.4,30.48,1408.44,5.7865242399342645,3,delayed,1,46.22222222222222,0,22.105348837718108,75.50659141116816
19051,Agent Beta,Low,central,standard,292.9,31.94,1560.32,5.327142369409355,4,delivered,0,92.0,0,21.091270909059887,75.69678385500792
19052,Agent Gamma,Low,north,standard,63.0,12.84,353.52,5.611428571428571,4,delivered,0,92.0,3,25.726242074605878,75.81024850586898
19053,Agent Gamma,High,south,same day,22.1,27.71,293.63,13.286425339366515,3,delivered,0,84.0,3,15.721410374568123,77.94855913615568
19054,Agent Gamma,Low,north,standard,134.1,41.69,795.57,5.932662192393737,5,delivered,0,100.0,2,31.36099537822356,78.42671359548
19055,Agent Gamma,High,west,express,119.6,8.58,673.74,5.633277591973244,4,delivered,0,92.0,1,22.901902275056813,74.3516788483875
19056,Agent Alpha,High,north,express,184.4,7.7,995.1,5.396420824295011,3,delayed,1,37.888888888888886,2,31.670310519650034,76.46570953149359
19057,Agent Alpha,High,south,express,174.2,37.94,1034.82,5.940413318025258,1,failed,1,25.857142857142858,4,13.941925984693459,81.33395523660127
19058,Agent Alpha,Low,east,standard,174.2,48.59,1016.77,5.836796785304248,4,delivered,0,92.0,2,20.01314522564525,87.73372574102417
19059,Agent Beta,High,central,same day,288.5,28.99,1629.47,5.648076256499134,3,delayed,1,42.18181818181819,0,20.906309194495762,75.38446394181818
19060,Agent Beta,High,central,express,243.0,15.43,1311.29,5.396255144032922,1,failed,1,20.5,4,25.696665063217825,76.78300836798768
19061,Agent Alpha,High,east,same day,149.2,37.08,957.24,6.415817694369974,5,delivered,0,100.0,2,23.38031321289777,88.74192437288984
19062,Agent Gamma,Low,south,standard,58.9,41.29,418.37,7.103056027164686,3,delivered,0,84.0,1,14.959101759944108,77.44596588446133
19063,Agent Alpha,Low,east,standard,251.6,6.75,1278.25,5.080484896661368,5,delivered,0,100.0,4,24.989617897803065,89.32690634409423
19064,Agent Alpha,Low,south,standard,17.4,21.85,152.55,8.767241379310347,4,delivered,0,92.0,3,12.587652067694318,81.65564781402871
19065,Agent Alpha,Medium,east,two day,110.7,38.51,669.03,6.043631436314363,5,delivered,0,100.0,1,19.891155709460158,90.55982154625137
19066,Agent Alpha,High,central,express,99.4,29.91,636.73,6.405734406438632,3,delayed,1,42.75,1,21.32968209338393,75.01662336149585
19067,Agent Alpha,Low,east,standard,11.3,43.35,186.55,16.508849557522122,5,delivered,0,100.0,3,19.999431683814613,85.40056156314964
19068,Agent Alpha,Low,east,standard,103.8,10.95,551.85,5.316473988439307,5,delivered,0,100.0,1,20.732439074191046,85.83959821413298
19069,Agent Alpha,Low,east,standard,62.8,47.3,455.9,7.259554140127388,4,delivered,0,92.0,1,22.06319755873526,90.94470082271665
19070,Agent Beta,Low,south,standard,191.3,29.39,1044.67,5.46089911134344,4,delivered,0,92.0,4,10.609180863089913,81.79333432624757
19071,Agent Gamma,Low,central,standard,88.3,13.62,482.36,5.462740656851643,4,delivered,0,92.0,1,21.200399486832058,79.41261388056701
19072,Agent Alpha,High,east,same day,277.6,35.96,1595.88,5.748847262247838,2,delayed,1,41.0,0,22.274930692430075,88.50208278299584
19073,Agent Gamma,High,east,same day,220.2,37.6,1313.8,5.966394187102634,3,delayed,1,46.22222222222222,4,21.64102570233094,88.56031924738326
19074,Agent Beta,Medium,west,two day,39.4,18.68,253.04,6.42233502538071,4,delivered,0,92.0,3,22.805948745128248,71.3910335390351
19075,Agent Alpha,Medium,central,two day,233.9,25.08,1244.74,5.321675929884566,5,delivered,0,100.0,4,22.77503216655437,79.45651831180899
19076,Agent Alpha,High,south,same day,278.9,30.53,1586.09,5.686948727142345,2,delayed,1,34.18181818181819,0,13.766868155879301,82.1786174985027
19077,Agent Beta,High,north,same day,15.4,47.47,319.41,20.740909090909092,4,delivered,0,92.0,3,31.323137293255126,76.45302807433296
19078,Agent Gamma,Medium,west,two day,122.3,29.97,701.41,5.735159443990188,5,delivered,0,100.0,1,20.647186030665456,71.57560242282884
19079,Agent Beta,Medium,north,two day,268.3,11.24,1375.22,5.1256802087215805,4,delivered,0,92.0,0,26.295560895855168,78.53023962751814
19080,Agent Gamma,Low,central,standard,48.7,49.52,392.24,8.054209445585215,5,delivered,0,100.0,3,25.316836666545413,74.55700883002761
19081,Agent Alpha,High,central,same day,244.3,43.63,1452.39,5.945108473188703,2,delayed,1,41.0,0,23.238380227914753,79.55969339111033
19082,Agent Beta,Medium,north,two day,38.4,15.89,239.67,6.24140625,4,delivered,0,92.0,3,30.298430141410652,76.77748793588503
19083,Agent Beta,Medium,north,two day,75.9,7.22,401.16,5.285375494071146,3,delivered,0,84.0,3,26.992531421643687,76.74806547925716
19084,Agent Alpha,High,west,express,198.2,42.32,1167.96,5.892835519677094,3,delivered,0,84.0,4,24.97317543900531,73.61446708432436
19085,Agent Beta,High,west,same day,8.9,7.11,165.83,18.63258426966292,3,delivered,0,84.0,3,25.543079745156177,73.47449616186319
19086,Agent Alpha,High,central,express,235.3,18.13,1280.89,5.443646408839779,3,delivered,0,84.0,4,24.012898093278928,75.9958443963382
19087,Agent Gamma,High,north,same day,202.4,48.0,1256.0,6.205533596837944,4,delivered,0,92.0,4,26.335274128842812,79.75967162708457
19088,Agent Beta,High,north,same day,284.4,8.45,1547.35,5.440752461322082,2,delayed,1,34.18181818181819,0,31.07176888493803,80.01797987599593
19089,Agent Gamma,High,south,same day,3.6,32.36,211.08,58.63333333333333,5,delivered,0,100.0,3,14.65492636422043,80.35593408577711
19090,Agent Gamma,Medium,north,two day,59.2,18.02,350.06,5.913175675675675,3,delivered,0,84.0,3,30.205266659086938,77.46828478902208
19091,Agent Beta,Low,central,standard,125.9,32.63,727.39,5.777521842732327,5,delivered,0,100.0,2,20.420369133435493,77.72590778054175
19092,Agent Beta,Low,west,standard,215.3,20.97,1139.41,5.292196934509986,5,delivered,0,100.0,4,24.793775151541826,72.51472444906956
19093,Agent Gamma,Medium,west,two day,146.9,45.64,871.42,5.9320626276378485,3,delivered,0,84.0,2,20.827706062810144,75.27112232206694
19094,Agent Gamma,High,west,express,33.7,43.92,350.26,10.39347181008902,2,delayed,1,32.666666666666664,3,21.33431705718133,71.06851469386447
19095,Agent Alpha,High,east,express,16.0,11.08,163.24,10.2025,3,delayed,1,31.142857142857142,3,23.062809009215545,86.04774905753234
19096,Agent Gamma,Medium,east,two day,104.7,49.36,671.58,6.4143266475644705,5,delivered,0,100.0,1,21.1898846375013,90.97728370594899
19097,Agent Beta,High,south,same day,48.6,33.1,442.3,9.10082304526749,4,delivered,0,92.0,1,13.86808923787152,78.47822988526691
19098,Agent Gamma,High,central,same day,53.8,22.47,436.41,8.111710037174722,3,delivered,0,84.0,1,23.84842268619449,78.89493212125252
19099,Agent Alpha,Medium,east,two day,89.2,7.09,467.27,5.238452914798206,5,delivered,0,100.0,1,20.24889758807958,86.6232398553927
19100,Agent Gamma,High,north,express,175.2,31.53,1020.59,5.825285388127854,1,failed,1,25.857142857142858,2,29.636087477549037,79.86111609373415
19101,Agent Gamma,High,north,express,235.5,23.77,1298.81,5.515116772823779,3,delayed,1,45.42857142857143,4,31.24372945894958,78.84673062202386
19102,Agent Beta,Low,north,standard,63.3,42.87,445.11,7.03175355450237,5,delivered,0,100.0,1,26.666659431114997,79.61230903268915
19103,Agent Alpha,Medium,central,two day,129.8,30.07,739.21,5.694992295839754,4,delivered,0,92.0,2,23.782372125657325,80.10590892066996
19104,Agent Gamma,Low,north,standard,217.3,22.39,1153.67,5.309111826967326,5,delivered,0,100.0,4,27.751192231620163,74.60654630561399
19105,Agent Beta,High,central,express,258.1,43.62,1471.36,5.700736148779542,2,delayed,1,41.0,0,22.957670030641623,77.00033313494968
19106,Agent Beta,High,central,express,63.5,6.45,386.85,6.092125984251969,2,delayed,1,26.714285714285715,3,21.92200107447382,78.28860202216987
19107,Agent Beta,Medium,north,two day,252.3,16.53,1311.09,5.19655172413793,3,delivered,0,84.0,4,27.82478381808617,78.91473662475738
19108,Agent Beta,High,north,express,131.1,23.08,774.74,5.909534706331045,1,failed,1,17.090909090909093,2,25.873470939599343,75.54883046648641
19109,Agent Beta,Low,central,standard,194.5,18.48,1027.94,5.285038560411311,5,delivered,0,100.0,4,26.08931042750332,79.88762915633573
19110,Agent Beta,Low,west,standard,139.8,23.84,770.52,5.5115879828326175,5,delivered,0,100.0,2,23.74879953243649,70.92585797458881
19111,Agent Gamma,High,central,same day,223.8,21.29,1282.87,5.7322162645218935,3,delivered,0,84.0,4,23.204233542963312,79.59705840924413
19112,Agent Alpha,Medium,central,two day,216.6,20.91,1145.73,5.289612188365651,4,delivered,0,92.0,4,22.50229209700196,77.47627547798514
19113,Agent Alpha,Low,north,standard,155.8,33.72,880.16,5.649293966623876,3,delivered,0,84.0,2,28.936247352944164,77.19253303122113
19114,Agent Alpha,High,north,same day,286.2,27.75,1614.25,5.640286512928022,3,delayed,1,49.0,0,27.980635992294822,76.34403369289194
19115,Agent Beta,Low,west,standard,271.2,9.81,1385.43,5.108517699115045,4,delivered,0,92.0,0,22.15944756496204,70.22103138851213
19116,Agent Beta,Low,north,standard,102.1,39.25,628.25,6.153281096963761,5,delivered,0,100.0,1,28.483679250332077,76.18254037871722
19117,Agent Beta,Low,central,standard,36.9,44.16,316.98,8.590243902439026,3,delivered,0,84.0,3,21.855898202027145,76.96042028989484
19118,Agent Alpha,Low,central,standard,44.9,4.05,236.65,5.270601336302896,3,delivered,0,84.0,3,21.28029939980071,77.27412633931783
19119,Agent Gamma,High,east,same day,78.4,49.52,640.77,8.173086734693877,4,delivered,0,92.0,1,22.93963538908176,89.83457174246081
19120,Agent Alpha,Medium,south,two day,196.5,38.71,1098.63,5.590992366412214,4,delivered,0,92.0,4,14.956592616901807,79.31242066279036
19121,Agent Alpha,Low,central,standard,56.9,22.15,350.95,6.1678383128295255,4,delivered,0,92.0,3,21.116969066355352,76.83955716188393
19122,Agent Beta,Medium,east,two day,169.2,39.41,964.23,5.6987588652482275,4,delivered,0,92.0,2,19.796406043625314,90.83659161393273
